id;razao_social;cnpj_8;municipio;codigo_ibge;natureza_juridica;causa_raiz;investigado_em;observacoes
302;CONSELHO MUNICIPAL DE ASSISTENCIA SOCIAL DE RIO DO SUL;01899048;RIO DO SUL;4214805;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em RIO DO SUL sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 01899048"
292;FUNDACAO MUNICIPAL DE DESPORTOS;79369757;RIO DO SUL;4214805;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em RIO DO SUL sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 79369757"
305;GUARDA MUNICIPAL DE RIO DO SUL;39363414;RIO DO SUL;4214805;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em RIO DO SUL sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 39363414"
295;RIO DO SUL SECRETARIA DE ADMINISTRACAO;83108456;RIO DO SUL;4214805;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em RIO DO SUL sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 83108456"
296;RIO DO SUL SECRETARIA DE FINANCAS;83108464;RIO DO SUL;4214805;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em RIO DO SUL sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 83108464"
298;RIO DO SUL SECRETARIA DE OBRAS VIACAO E SERV URBANOS;83108480;RIO DO SUL;4214805;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em RIO DO SUL sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 83108480"
304;SECRETARIA MUNICIPAL DE EDUCACAO;31547398;RIO DO SUL;4214805;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em RIO DO SUL sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 31547398"
300;SERVICO AUT MUN DE AGUA E ESGOTO;85786515;RIO DO SUL;4214805;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em RIO DO SUL sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 85786515"
522;FUNDACAO MUNICIPAL DE CULTURA DE RIO NEGRINHO;79367470;RIO NEGRINHO;4215000;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em RIO NEGRINHO sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 79367470"
526;FUNDACAO MUNICIPAL DE ESPORTES DE RIO NEGRINHO;01796840;RIO NEGRINHO;4215000;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em RIO NEGRINHO sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 01796840"
527;INSTITUTO DE PREV.SOCIAL DOS SERV.PUBLICOS MUN.RIO NEGRINHO - IPRERIO;03838193;RIO NEGRINHO;4215000;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em RIO NEGRINHO sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 03838193"
521;SECRETARIA DE EDUCACAO;54203745;RIO NEGRINHO;4215000;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em RIO NEGRINHO sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 54203745"
1443;CAMARA MUNICIPAL DE VEREADORES DE RIQUEZA;01171359;RIQUEZA;4215075;Órgão Público do Poder Legislativo Municipal;dom_sc_sem_api_key;2026-07-11;"Provaveis dados existentes no DOM-SC, mas requer API key contratada com o CIGA.; CNPJ-8: 01171359"
1444;CONSORCIO PUBLICO INTERFEDERATIVO DE SAUDE DA AMERIOS - CISAMERIOS/SC;01201427;RIQUEZA;4215075;Consórcio Público de Direito Público (Associação Pública);sem_dados_publicos;2026-07-11;"Entidade 'Consórcio Público de Direito Público (Associação Pública)' em RIQUEZA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 01201427"
258;COMISSAO MUNICIPAL DE DEFESA CIVIL DO MUNICIPIO DE RODEIO;16757142;RODEIO;4215109;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em RODEIO sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 16757142"
259;SECRETARIA DE EDUCACAO E CULTURA DE RODEIO SC;30779558;RODEIO;4215109;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em RODEIO sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 30779558"
1843;CAMARA MUNICIPAL DE VEREADORES DE ROMELANDIA;04828184;ROMELANDIA;4215208;Órgão Público do Poder Legislativo Municipal;dom_sc_sem_api_key;2026-07-11;"Provaveis dados existentes no DOM-SC, mas requer API key contratada com o CIGA.; CNPJ-8: 04828184"
1596;MUNICIPIO DE ROMELANDIA;82821182;ROMELANDIA;4215208;Município;nao_investigado;2026-07-11;"Município em ROMELANDIA sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 82821182"
1521;SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA E ESPORTES DE ROMELANDIA;63305135;ROMELANDIA;4215208;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em ROMELANDIA sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 63305135"
478;COMISSAO MUNICIPAL DE DEFESA CIVIL - COMDEC DO MUNICIPIO DE SALETE -SC;20556993;SALETE;4215307;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em SALETE sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 20556993"
477;FUNDACAO CULTURAL DE SALETE;06030264;SALETE;4215307;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em SALETE sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 06030264"
476;SALETE CAMARA DE VEREADORES;83783142;SALETE;4215307;Órgão Público do Poder Legislativo Municipal;dom_sc_sem_api_key;2026-07-11;"Provaveis dados existentes no DOM-SC, mas requer API key contratada com o CIGA.; CNPJ-8: 83783142"
479;SECRETARIA DA EDUCACAO DE SALETE SC;30889926;SALETE;4215307;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em SALETE sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 30889926"
1414;SECRETARIA MUNICIPAL DE EDUCACAO DE SALTINHO/SC;06071943;SALTINHO;4215356;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em SALTINHO sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 06071943"
1242;CAMARA DE VEREADORES DE SALTO VELOSO;08607626;SALTO VELOSO;4215406;Órgão Público do Poder Legislativo Municipal;dom_sc_sem_api_key;2026-07-11;"Provaveis dados existentes no DOM-SC, mas requer API key contratada com o CIGA.; CNPJ-8: 08607626"
1239;SECRETARIA MUNICIPAL DE EDUCACAO DE SALTO VELOSO - SC;56419745;SALTO VELOSO;4215406;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em SALTO VELOSO sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 56419745"
1731;CAMARA DE VEREADORES MUNICIPAL DE SANGAO;00854210;SANGAO;4215455;Órgão Público do Poder Legislativo Municipal;dom_sc_sem_api_key;2026-07-11;"Provaveis dados existentes no DOM-SC, mas requer API key contratada com o CIGA.; CNPJ-8: 00854210"
2028;SECRETARIA DE EDUCACAO, ESPORTE, CULTURA E TURISMO;30586847;SANGAO;4215455;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em SANGAO sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 30586847"
759;13 AGENCIA DE DESENVOLVIMENTO REGIONAL DE ITUPORANGA;05653835;SANTA CATARINA;;Órgão Público do Poder Executivo Estadual ou do Distrito Federal;sem_dados_publicos;2026-07-11;"Entidade 'Órgão Público do Poder Executivo Estadual ou do Distrito Federal' em SANTA CATARINA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 05653835"
765;14 AGENCIA DE DESENVOLVIMENTO REGIONAL DE IBIRAMA;05668667;SANTA CATARINA;;Órgão Público do Poder Executivo Estadual ou do Distrito Federal;sem_dados_publicos;2026-07-11;"Entidade 'Órgão Público do Poder Executivo Estadual ou do Distrito Federal' em SANTA CATARINA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 05668667"
978;14 COMPANHIA DE ENGENHARIA DE COMBATE;09597930;SANTA CATARINA;;Órgão Público do Poder Executivo Federal;sem_dados_publicos;2026-07-11;"Entidade 'Órgão Público do Poder Executivo Federal' em SANTA CATARINA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 09597930"
971;14 REGIMENTO DE CAVALARIA MECANIZADO;09543440;SANTA CATARINA;;Órgão Público do Poder Executivo Federal;sem_dados_publicos;2026-07-11;"Entidade 'Órgão Público do Poder Executivo Federal' em SANTA CATARINA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 09543440"
756;18- AGENCIA DE DESENVOLVIMENTO REGIONAL - LAGUNA;05650634;SANTA CATARINA;;Órgão Público do Poder Executivo Estadual ou do Distrito Federal;sem_dados_publicos;2026-07-11;"Entidade 'Órgão Público do Poder Executivo Estadual ou do Distrito Federal' em SANTA CATARINA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 05650634"
757;19 - AGENCIA DE DESENVOLVIMENTO REGIONAL - TUBARAO;05651544;SANTA CATARINA;;Órgão Público do Poder Executivo Estadual ou do Distrito Federal;sem_dados_publicos;2026-07-11;"Entidade 'Órgão Público do Poder Executivo Estadual ou do Distrito Federal' em SANTA CATARINA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 05651544"
968;1 BATALHAO FERROVIARIO;07517504;SANTA CATARINA;;Órgão Público do Poder Executivo Federal;sem_dados_publicos;2026-07-11;"Entidade 'Órgão Público do Poder Executivo Federal' em SANTA CATARINA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 07517504"
692;1 VARA CIVEL DO FORO DISTRITAL DO CONTINENTE;01355598;SANTA CATARINA;;Órgão Público do Poder Judiciário Estadual;sem_obrigacao_legal_14133;2026-07-11;"Entidade do tipo 'Órgão Público do Poder Judiciário Estadual' nao abrangida pela Lei 14.133.; CNPJ-8: 01355598"
763;21 AGENCIA DO DESENVOLVIMENTO REGIONAL DE ARARANGUA;05664192;SANTA CATARINA;;Órgão Público do Poder Executivo Estadual ou do Distrito Federal;sem_dados_publicos;2026-07-11;"Entidade 'Órgão Público do Poder Executivo Estadual ou do Distrito Federal' em SANTA CATARINA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 05664192"
979;23 BATALHAO DE INFANTARIA;09634813;SANTA CATARINA;;Órgão Público do Poder Executivo Federal;sem_dados_publicos;2026-07-11;"Entidade 'Órgão Público do Poder Executivo Federal' em SANTA CATARINA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 09634813"
751;27 AGENCIA DE DESENVOLVIMENTO REGIONAL DE SAO JOAQUIM;05628764;SANTA CATARINA;;Órgão Público do Poder Executivo Estadual ou do Distrito Federal;sem_dados_publicos;2026-07-11;"Entidade 'Órgão Público do Poder Executivo Estadual ou do Distrito Federal' em SANTA CATARINA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 05628764"
974;28 GRUPO DE ARTILHARIA DE CAMPANHA;09579771;SANTA CATARINA;;Órgão Público do Poder Executivo Federal;sem_dados_publicos;2026-07-11;"Entidade 'Órgão Público do Poder Executivo Federal' em SANTA CATARINA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 09579771"
975;5 BATALHAO DE ENGENHARIA DE COMBATE BLINDADO;09586718;SANTA CATARINA;;Órgão Público do Poder Executivo Federal;sem_dados_publicos;2026-07-11;"Entidade 'Órgão Público do Poder Executivo Federal' em SANTA CATARINA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 09586718"
972;62 BATALHAO DE INFANTARIA;09560096;SANTA CATARINA;;Órgão Público do Poder Executivo Federal;sem_dados_publicos;2026-07-11;"Entidade 'Órgão Público do Poder Executivo Federal' em SANTA CATARINA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 09560096"
976;63 BATALHAO DE INFANTARIA;09586988;SANTA CATARINA;;Órgão Público do Poder Executivo Federal;sem_dados_publicos;2026-07-11;"Entidade 'Órgão Público do Poder Executivo Federal' em SANTA CATARINA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 09586988"
625;ADMINISTRACAO DO PORTO DE SAO FRANCISCO DO SUL;83131268;SANTA CATARINA;;Autarquia Estadual ou do Distrito Federal;sem_dados_publicos;2026-07-11;"Entidade 'Autarquia Estadual ou do Distrito Federal' em SANTA CATARINA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 83131268"
921;AGENCIA BRASILEIRA DE INTELIGENCIA-ABIN/GSI/PR;01175497;SANTA CATARINA;;Órgão Público do Poder Executivo Federal;sem_dados_publicos;2026-07-11;"Entidade 'Órgão Público do Poder Executivo Federal' em SANTA CATARINA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 01175497"
842;AGENCIA DE DESENVOLVIMENTO DO TURISMO DO ESTADO DE SANTA CATARINA - SANTUR;34014413;SANTA CATARINA;;Autarquia Estadual ou do Distrito Federal;sem_dados_publicos;2026-07-11;"Entidade 'Autarquia Estadual ou do Distrito Federal' em SANTA CATARINA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 34014413"
791;AGENCIA DE DESENVOLVIMENTO REGIONAL - BRACO DO NORTE;08857225;SANTA CATARINA;;Órgão Público do Poder Executivo Estadual ou do Distrito Federal;sem_dados_publicos;2026-07-11;"Entidade 'Órgão Público do Poder Executivo Estadual ou do Distrito Federal' em SANTA CATARINA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 08857225"
740;AGENCIA DE DESENVOLVIMENTO REGIONAL - CHAPECO;05541159;SANTA CATARINA;;Órgão Público do Poder Executivo Estadual ou do Distrito Federal;sem_dados_publicos;2026-07-11;"Entidade 'Órgão Público do Poder Executivo Estadual ou do Distrito Federal' em SANTA CATARINA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 05541159"
743;AGENCIA DE DESENVOLVIMENTO REGIONAL - CONCORDIA;05585919;SANTA CATARINA;;Órgão Público do Poder Executivo Estadual ou do Distrito Federal;sem_dados_publicos;2026-07-11;"Entidade 'Órgão Público do Poder Executivo Estadual ou do Distrito Federal' em SANTA CATARINA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 05585919"
768;AGENCIA DE DESENVOLVIMENTO REGIONAL - CRICIUMA;05684888;SANTA CATARINA;;Órgão Público do Poder Executivo Estadual ou do Distrito Federal;sem_dados_publicos;2026-07-11;"Entidade 'Órgão Público do Poder Executivo Estadual ou do Distrito Federal' em SANTA CATARINA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 05684888"
754;AGENCIA DE DESENVOLVIMENTO REGIONAL - CURITIBANOS;05640154;SANTA CATARINA;;Órgão Público do Poder Executivo Estadual ou do Distrito Federal;sem_dados_publicos;2026-07-11;"Entidade 'Órgão Público do Poder Executivo Estadual ou do Distrito Federal' em SANTA CATARINA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 05640154"
761;AGENCIA DE DESENVOLVIMENTO REGIONAL DE BLUMENAU;05656080;SANTA CATARINA;;Órgão Público do Poder Executivo Estadual ou do Distrito Federal;sem_dados_publicos;2026-07-11;"Entidade 'Órgão Público do Poder Executivo Estadual ou do Distrito Federal' em SANTA CATARINA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 05656080"
767;AGENCIA DE DESENVOLVIMENTO REGIONAL DE BRUSQUE;05684274;SANTA CATARINA;;Órgão Público do Poder Executivo Estadual ou do Distrito Federal;sem_dados_publicos;2026-07-11;"Entidade 'Órgão Público do Poder Executivo Estadual ou do Distrito Federal' em SANTA CATARINA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 05684274"
753;AGENCIA DE DESENVOLVIMENTO REGIONAL DE CACADOR;05630479;SANTA CATARINA;;Órgão Público do Poder Executivo Estadual ou do Distrito Federal;sem_dados_publicos;2026-07-11;"Entidade 'Órgão Público do Poder Executivo Estadual ou do Distrito Federal' em SANTA CATARINA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 05630479"
752;AGENCIA DE DESENVOLVIMENTO REGIONAL DE CAMPOS NOVOS;05629618;SANTA CATARINA;;Órgão Público do Poder Executivo Estadual ou do Distrito Federal;sem_dados_publicos;2026-07-11;"Entidade 'Órgão Público do Poder Executivo Estadual ou do Distrito Federal' em SANTA CATARINA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 05629618"
769;AGENCIA DE DESENVOLVIMENTO REGIONAL DE CANOINHAS;05688796;SANTA CATARINA;;Órgão Público do Poder Executivo Estadual ou do Distrito Federal;sem_dados_publicos;2026-07-11;"Entidade 'Órgão Público do Poder Executivo Estadual ou do Distrito Federal' em SANTA CATARINA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 05688796"
755;AGENCIA DE DESENVOLVIMENTO REGIONAL DE ITAJAI;05647957;SANTA CATARINA;;Órgão Público do Poder Executivo Estadual ou do Distrito Federal;sem_dados_publicos;2026-07-11;"Entidade 'Órgão Público do Poder Executivo Estadual ou do Distrito Federal' em SANTA CATARINA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 05647957"
766;AGENCIA DE DESENVOLVIMENTO REGIONAL DE JARAGUA DO SUL;05670436;SANTA CATARINA;;Órgão Público do Poder Executivo Estadual ou do Distrito Federal;sem_dados_publicos;2026-07-11;"Entidade 'Órgão Público do Poder Executivo Estadual ou do Distrito Federal' em SANTA CATARINA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 05670436"
762;AGENCIA DE DESENVOLVIMENTO REGIONAL DE RIO DO SUL;05664100;SANTA CATARINA;;Órgão Público do Poder Executivo Estadual ou do Distrito Federal;sem_dados_publicos;2026-07-11;"Entidade 'Órgão Público do Poder Executivo Estadual ou do Distrito Federal' em SANTA CATARINA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 05664100"
790;AGENCIA DE DESENVOLVIMENTO REGIONAL DE TAIO;08837279;SANTA CATARINA;;Órgão Público do Poder Executivo Estadual ou do Distrito Federal;sem_dados_publicos;2026-07-11;"Entidade 'Órgão Público do Poder Executivo Estadual ou do Distrito Federal' em SANTA CATARINA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 08837279"
792;AGENCIA DE DESENVOLVIMENTO REGIONAL DE TIMBO;08860254;SANTA CATARINA;;Órgão Público do Poder Executivo Estadual ou do Distrito Federal;sem_dados_publicos;2026-07-11;"Entidade 'Órgão Público do Poder Executivo Estadual ou do Distrito Federal' em SANTA CATARINA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 08860254"
764;AGENCIA DE DESENVOLVIMENTO REGIONAL DE VIDEIRA;05664622;SANTA CATARINA;;Órgão Público do Poder Executivo Estadual ou do Distrito Federal;sem_dados_publicos;2026-07-11;"Entidade 'Órgão Público do Poder Executivo Estadual ou do Distrito Federal' em SANTA CATARINA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 05664622"
