entity_id,razao_social,cnpj_8,municipio,raio_200km,gap_reason
998,CONSORCIO INTERMUNICIPAL DE ATENCAO PSICOSSOCIAL - CIAPS,21568943,SANTA CATARINA,True,no_matched_active_bid
967,CONSORCIO INTERMUNICIPAL DE DESENVOLVIMENTO,07475388,SANTA CATARINA,True,no_matched_active_bid
955,CONSORCIO INTERMUNICIPAL DE DESENVOLVIMENTO SUSTENTAVEL DA REGIAO DO ALTO VALE DO ITAJAI,05096723,SANTA CATARINA,True,no_matched_active_bid
950,CONSORCIO INTERMUNICIPAL DE PROCESSAMENTO DE LIXO - CIPLI,04823715,SANTA CATARINA,True,no_matched_active_bid
947,CONSORCIO INTERMUNICIPAL DE PROCESSAMENTO DE LIXO URBANO CIPLU,04703600,SANTA CATARINA,True,no_matched_active_bid
925,CONSORCIO INTERMUNICIPAL DE SAUDE DO ALTO VALE DO RIO DO PEIXE - CIS AMARP,02222769,SANTA CATARINA,True,no_matched_active_bid
987,CONSORCIO INTERMUNICIPAL DO EXTREMO SUL CATARINENSE - CONEXSUL,13770699,SANTA CATARINA,True,no_matched_active_bid
805,CONSORCIO INTERMUNICIPAL PARA O PROJETO TURISTICO SERRAMAR,12006293,SANTA CATARINA,True,no_matched_active_bid
960,CONSORCIO INTERMUNICIPAL RIO DO PEIXE - CIRP,05669183,SANTA CATARINA,True,no_matched_active_bid
964,CONSORCIO INTERMUNICIPAL SALTO PILAO,06223087,SANTA CATARINA,True,no_matched_active_bid
821,CONSORCIO PUBLICO DE SANEAMENTO BASICO DO SUL DE SANTA CATARINA,14189139,SANTA CATARINA,True,no_matched_active_bid
1044,CONSORCIO PUBLICO INTERFEDERATIVO DE SAUDE DA REGIAO DA GRANDE FLORIANOPOLIS,42499226,SANTA CATARINA,True,no_matched_active_bid
774,CORPO DE BOMBEIROS MILITAR DO ESTADO DE SANTA CATARINA,06096391,SANTA CATARINA,True,no_matched_active_bid
926,DELEGACIA DA RECEITA FEDERAL EM BLUMENAU,02436761,SANTA CATARINA,True,no_matched_active_bid
927,DELEGACIA DA RECEITA FEDERAL EM LAGES,02436808,SANTA CATARINA,True,no_matched_active_bid
658,DEPARTAMENTO DE ESTRADAS DE RODAGEM,83882480,SANTA CATARINA,True,no_matched_active_bid
718,DEPARTAMENTO DE TRANSPORTES E TERMINAIS - DETER,04340793,SANTA CATARINA,True,no_matched_active_bid
738,DEPARTAMENTO ESTADUAL DE INFRA-ESTRUTURA - DEINFRA,05510080,SANTA CATARINA,True,no_matched_active_bid
1025,DEPARTAMENTO NACIONAL DE ESTRADAS DE RODAGEM,33628777,SANTA CATARINA,True,no_matched_active_bid
899,DEPARTAMENTO NACIONAL DE PRODUCAO MINERAL,00381056,SANTA CATARINA,True,no_matched_active_bid
1000,DME DISTRIBUICAO S.A. - DMED,23664303,SANTA CATARINA,True,no_matched_active_bid
943,DME ENERGETICA S.A. - DMEE,03966583,SANTA CATARINA,True,no_matched_active_bid
951,DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES,04892707,SANTA CATARINA,True,no_matched_active_bid
876,ELETRIFICACAO RURAL DE SANTA CATARINA S A,83899997,SANTA CATARINA,True,no_matched_active_bid
891,ELETROSUL CENTRAIS ELETRICAS S/A,00073957,SANTA CATARINA,True,no_matched_active_bid
1036,EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS,34028316,SANTA CATARINA,True,no_matched_active_bid
896,EMPRESA BRASILEIRA DE INFRAESTRUTURA AEROPORTUARIA - INFRAERO,00352294,SANTA CATARINA,True,no_matched_active_bid
918,EMPRESA BRASILEIRA DE NOTICIAS,00608364,SANTA CATARINA,True,no_matched_active_bid
895,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA,00348003,SANTA CATARINA,True,no_matched_active_bid
912,EMPRESA BRASILEIRA DE TRANSPORTES URBANOS EM LIQUIDACAO,00446583,SANTA CATARINA,True,no_matched_active_bid
852,EMPRESA CATARINENSE DE TRANSPORTES E TERMINAIS SA,75352302,SANTA CATARINA,True,no_matched_active_bid
1056,EMPRESA DE APIO A AGROPECUARIA DE VIDEIRA SA,75507053,SANTA CATARINA,True,no_matched_active_bid
1082,EMPRESA DE ASSISTENCIA TECNICA E EXTENSAO RURAL DE SC,83813873,SANTA CATARINA,True,no_matched_active_bid
1080,EMPRESA DE DESENVOLVIMENTO DE JOACABA,83682419,SANTA CATARINA,True,no_matched_active_bid
871,EMPRESA DE DESENVOLVIMENTO DE XANXERE S/A,83842922,SANTA CATARINA,True,no_matched_active_bid
1074,EMPRESA DE ELETRECIDADE LUZ E FORCA DE ARARANGUA SA,82563271,SANTA CATARINA,True,no_matched_active_bid
1034,EMPRESA DE ENG E CONSTR DE OBRAS ESPECIAIS S A ECEX,33884008,SANTA CATARINA,True,no_matched_active_bid
1027,EMPRESA DE PORTOS DO BRASIL S/A PORTOBRAS EM LIQUIDACAO,33640988,SANTA CATARINA,True,no_matched_active_bid
1043,EMPRESA DE TECNOLOGIA E INFORMACOES DA PREVIDENCIA S.A. - DATAPREV,42422253,SANTA CATARINA,True,no_matched_active_bid
957,EMPRESA PUBLICA DE TRANSITO E TRANSPORTE DE CRICIUMA SA - EPTC,05455291,SANTA CATARINA,True,no_matched_active_bid
1057,EMPRESA URBANIZADORA DE VIDEIRA SOCIEDADE ANONIMA,75533364,SANTA CATARINA,True,no_matched_active_bid
997,EOLICA COXILHA SECA S.A.,19660975,SANTA CATARINA,True,no_matched_active_bid
1053,ESCOLA AGROTECNICA FEDERAL DE CONCORDIA SC,73933533,SANTA CATARINA,True,no_matched_active_bid
893,ESCOLA AGROTECNICA FEDERAL DE RIO DO SUL,00147606,SANTA CATARINA,True,no_matched_active_bid
1054,ESCOLA AGROTECNICA FEDERAL DE SOMBRIO,73955064,SANTA CATARINA,True,no_matched_active_bid
608,ESTADO DE SANTA CATARINA,82951229,SANTA CATARINA,True,no_matched_active_bid
649,ESTADO DE SANTA CATARINA SECRETARIA DA IND E DO COMERCI,83720144,SANTA CATARINA,True,no_matched_active_bid
1031,FINANCIADORA DE ESTUDOS E PROJETOS - FINEP,33749086,SANTA CATARINA,True,no_matched_active_bid
580,FLORIANOPOLIS FORUM DA UNIVERSIDADE,72480635,SANTA CATARINA,True,no_matched_active_bid
579,FLORIANOPOLIS JUIZADO FORMAL DE PEQUENAS CAUSAS,72172166,SANTA CATARINA,True,no_matched_active_bid
674,FLORIANOPOLIS QUARTA VARA CRIMINAL,00705685,SANTA CATARINA,True,no_matched_active_bid
935,FUNDACAO BELVEDERE DE PESQUISA E ESTUDOS CIENTIFICOS,03300478,SANTA CATARINA,True,no_matched_active_bid
1017,FUNDACAO CENTRO BRASILEIRO P/ A INFANCIA E ADOLESCENCIA,33502329,SANTA CATARINA,True,no_matched_active_bid
1066,FUNDACAO DO ENSINO TECNICO DE SANTA CATARINA,80485212,SANTA CATARINA,True,no_matched_active_bid
934,FUNDACAO ESCOLA AGROTECNICA FEDERAL DE CONCORDIA,03195850,SANTA CATARINA,True,no_matched_active_bid
919,FUNDACAO HABITACIONAL DO EXERCITO - FHE,00643742,SANTA CATARINA,True,no_matched_active_bid
1033,FUNDACAO INSTIT BRAS DE GEOGRAFIA E ESTATISTICA IBGE,33787094,SANTA CATARINA,True,no_matched_active_bid
1049,"FUNDACAO JORGE DUPRAT FIGUEIREDO, DE SEGURANCA E MEDICINA DO TRABALHO",62428073,SANTA CATARINA,True,no_matched_active_bid
1024,FUNDACAO LEGIAO BRASILEIRA DE ASSISTENCIA,33627092,SANTA CATARINA,True,no_matched_active_bid
1081,FUNDACAO MUSICAL HARMONIA LYRA,83791475,SANTA CATARINA,True,no_matched_active_bid
1003,FUNDACAO NACIONAL DE SAUDE,26989350,SANTA CATARINA,True,no_matched_active_bid
803,FUNDO CATARINENSE DE MUDANCAS CLIMATICAS - FMUC,11617274,SANTA CATARINA,True,no_matched_active_bid
832,FUNDO CATARINENSE PARA O DESENVOLVIMENTO DA SAUDE,22925148,SANTA CATARINA,True,no_matched_active_bid
839,FUNDO DE ACESSO A JUSTICA,27760920,SANTA CATARINA,True,no_matched_active_bid
969,FUNDO DE AMPARO AO TRABALHADOR,07526983,SANTA CATARINA,True,no_matched_active_bid
847,FUNDO DE APARELHAMENTO DA DEFENSORIA PUBLICA DO ESTADO DE SANTA CATARINA FADEP-SC,36270063,SANTA CATARINA,True,no_matched_active_bid
816,FUNDO DE APOIO AO DESENVOLVIMENTO EMPRESARIAL DE SANTA CATARINA,13954798,SANTA CATARINA,True,no_matched_active_bid
697,FUNDO DE APONSENTADORIA - PENSAO E ASSISTENCIA,01842190,SANTA CATARINA,True,no_matched_active_bid
819,FUNDO DE DESENVOLVIMENTO SOCIAL,14119751,SANTA CATARINA,True,no_matched_active_bid
818,FUNDO DE ESFORCO FISCAL,13954985,SANTA CATARINA,True,no_matched_active_bid
809,FUNDO DE HABITACAO POPULAR DO ESTADO DE SANTA CATARINA,13273267,SANTA CATARINA,True,no_matched_active_bid
822,"FUNDO DE MATERIAIS, PUBLICACOES E IMPRESSOS OFICIAIS SC",14284430,SANTA CATARINA,True,no_matched_active_bid
776,FUNDO DE MELHORIA DA POLICIA CIVIL - FUMPC,07188579,SANTA CATARINA,True,no_matched_active_bid
814,FUNDO DE MELHORIA DA POLICIA MILITAR,13925994,SANTA CATARINA,True,no_matched_active_bid
820,FUNDO DE MELHORIA DO CORPO DE BOMBEIROS MILITAR,14186135,SANTA CATARINA,True,no_matched_active_bid
807,FUNDO DE REAPARELHAMENTO DA JUSTICA - FRJ,12300939,SANTA CATARINA,True,no_matched_active_bid
810,FUNDO DE TERRAS DO ESTADO DE SANTA CATARINA,13561336,SANTA CATARINA,True,no_matched_active_bid
781,FUNDO DO PLANO DE SAUDE DOS SERVIDORES PUBLICOS ESTADUAIS DE SANTA CATARINA,07574449,SANTA CATARINA,True,no_matched_active_bid
797,FUNDO ESPECIAL DA DEFENSORIA DATIVA,09231789,SANTA CATARINA,True,no_matched_active_bid
669,FUNDO ESPECIAL DE ESTUDOS JURIDICO E DE REAPARELHAMENTO,85346468,SANTA CATARINA,True,no_matched_active_bid
835,FUNDO ESPECIAL DE MODERNIZACAO E REAPARELHAMENTO DO MINISTERIO PUBLICO,23784921,SANTA CATARINA,True,no_matched_active_bid
605,FUNDO ESPECIAL DE PROTECAO AO MEIO AMBIENTE,82702929,SANTA CATARINA,True,no_matched_active_bid
834,FUNDO ESPECIAL DO CENTRO DE ESTUDO E APERFEICOAMENTO FUNCIONAL DO MINISTERIO PUBLICO DE SANTA CATARINA,23784910,SANTA CATARINA,True,no_matched_active_bid
796,FUNDO ESTADUAL DE APOIO A MANUTENCAO E AO DESENVOLVIMENTO DA EDUCACAO SUPERIOR CATARINENSE,09076036,SANTA CATARINA,True,no_matched_active_bid
838,FUNDO ESTADUAL DE APOIO AOS HOSPITAIS FILANTROPICOS DE SANTA CATARINA,25303063,SANTA CATARINA,True,no_matched_active_bid
828,FUNDO ESTADUAL DE APOIO AOS MUNICIPIOS (FUNDAM),18387954,SANTA CATARINA,True,no_matched_active_bid
680,FUNDO ESTADUAL DE ASSISTENCIA SOCIAL,01056698,SANTA CATARINA,True,no_matched_active_bid
817,FUNDO ESTADUAL DE COMBATE E ERRADICACAO DA POBREZA,13954809,SANTA CATARINA,True,no_matched_active_bid
811,FUNDO ESTADUAL DE DESENVOLVIMENTO RURAL - FDR,13561339,SANTA CATARINA,True,no_matched_active_bid
830,FUNDO ESTADUAL DE EDUCACAO - FEDUC,20859947,SANTA CATARINA,True,no_matched_active_bid
679,FUNDO ESTADUAL DE HABITACAO POPULAR,00915782,SANTA CATARINA,True,no_matched_active_bid
782,FUNDO ESTADUAL DE INCENTIVO A CULTURA,07735623,SANTA CATARINA,True,no_matched_active_bid
784,FUNDO ESTADUAL DE INCENTIVO AO ESPORTE,07735634,SANTA CATARINA,True,no_matched_active_bid
783,FUNDO ESTADUAL DE INCENTIVO AO TURISMO,07735627,SANTA CATARINA,True,no_matched_active_bid
560,FUNDO ESTADUAL DE PROMOCAO SOCIAL E ERRADICACAO DA POBREZA,44880930,SANTA CATARINA,True,no_matched_active_bid
720,FUNDO ESTADUAL DE PROTECAO E DEFESA CIVIL FUNPDEC,04426883,SANTA CATARINA,True,no_matched_active_bid
801,FUNDO ESTADUAL DE RECURSOS HIDRICOS - FEHIDRO,10789950,SANTA CATARINA,True,no_matched_active_bid
800,FUNDO ESTADUAL DE SANIDADE ANIMAL,10736907,SANTA CATARINA,True,no_matched_active_bid
573,FUNDO ESTADUAL DE SEGURANCA ALIMENTAR E NUTRICIONAL,51545652,SANTA CATARINA,True,no_matched_active_bid
844,FUNDO ESTADUAL DE SEGURANCA PUBLICA,35651852,SANTA CATARINA,True,no_matched_active_bid
575,FUNDO ESTADUAL DE TRANSICAO ENERGETICA JUSTA - FETEJ-SC,51851812,SANTA CATARINA,True,no_matched_active_bid
668,FUNDO ESTADUAL DE TRANSPORTE,85280295,SANTA CATARINA,True,no_matched_active_bid
840,FUNDO ESTADUAL DO IDOSO,29571512,SANTA CATARINA,True,no_matched_active_bid
848,FUNDO ESTADUAL DO TRABALHO - FET-SC,36448037,SANTA CATARINA,True,no_matched_active_bid
721,FUNDO ESTADUAL PARA O DESENVOLVIMENTO DO DESPORTO DO ESTADO DE SANTA CATARINA,04582963,SANTA CATARINA,True,no_matched_active_bid
578,FUNDO ESTRATEGICO DA ADMINISTRACAO TRIBUTARIA (FEAT),59142465,SANTA CATARINA,True,no_matched_active_bid
702,FUNDO MUNICIPAL DE SAUDE - FMS,02315586,SANTA CATARINA,True,no_matched_active_bid
719,FUNDO PARA INFANCIA E ADOLESCENCIA,04424785,SANTA CATARINA,True,no_matched_active_bid
667,FUNDO PARA MELHORIA DA SEGURANCA PUBLICA,85280147,SANTA CATARINA,True,no_matched_active_bid
836,FUNDO PARA RECONSTITUICAO DOS BENS LESADOS,23784944,SANTA CATARINA,True,no_matched_active_bid
823,FUNDO PATRIMONIAL,14284450,SANTA CATARINA,True,no_matched_active_bid
815,FUNDO PRO-EMPREGO,13954764,SANTA CATARINA,True,no_matched_active_bid
770,FUNDO ROTATIVO DA PENITENCIARIA DE SAO PEDRO DE ALCANTARA,05791576,SANTA CATARINA,True,no_matched_active_bid
706,FUNDO ROTATIVO DO CENTRO EDUCACIONAL REGIONAL DE CHAPECO,03138613,SANTA CATARINA,True,no_matched_active_bid
705,FUNDO ROTATIVO DO CENTRO EDUCACIONAL REGIONAL DE LAGES,03130073,SANTA CATARINA,True,no_matched_active_bid
704,FUNDO ROTATIVO DO CENTRO EDUCACIONAL SAO LUCAS,03121507,SANTA CATARINA,True,no_matched_active_bid
660,FUNDO ROTATIVO REGIONAL DA GRANDE FLORIANOPOLIS,83886515,SANTA CATARINA,True,no_matched_active_bid
565,FUNDO ROTATIVO REGIONAL DO MEDIO VALE DO ITAJAI (FR-07),49778453,SANTA CATARINA,True,no_matched_active_bid
572,FUNDO ROTATIVO REGIONAL DO PLANALTO NORTE (FR-08),50367875,SANTA CATARINA,True,no_matched_active_bid
566,FUNDO ROTATIVO REGIONAL DO VALE DO ITAJAI (FR-04),49831744,SANTA CATARINA,True,no_matched_active_bid
785,FUNDO ROTATIVO REGIONAL NORTE (FR-03),07807155,SANTA CATARINA,True,no_matched_active_bid
675,FUNDO ROTATIVO REGIONAL OESTE (FR-06),00715510,SANTA CATARINA,True,no_matched_active_bid
589,FUNDO ROTATIVO REGIONAL SERRANO,78490869,SANTA CATARINA,True,no_matched_active_bid
808,FUNDO ROTATIVO REGIONAL SUL (FR-02),12521388,SANTA CATARINA,True,no_matched_active_bid
629,GABINETE DO VICE GOVERNADOR,83279620,SANTA CATARINA,True,no_matched_active_bid
630,GOVERNO DO ESTADO SECRETARIA EXTRAORDINARIA PARA O DESENVOLVIMENTO DO OESTE,83308775,SANTA CATARINA,True,no_matched_active_bid
977,HOSPITAL DE GUARNICAO DE FLORIANOPOLIS,09587107,SANTA CATARINA,True,no_matched_active_bid
1078,HOSPITAL SANTO ANTONIO,83467126,SANTA CATARINA,True,no_matched_active_bid
892,IAZPE-IMBITUBA ADM DA ZONA DE PROCES DE EXPORTACAO SA,00124055,SANTA CATARINA,True,no_matched_active_bid
666,IMPRENSA OFICIAL DO ESTADO DE SANTA CATARINA,83931659,SANTA CATARINA,True,no_matched_active_bid
911,INDUSTRIA DE MATERIAL BELICO DO BRASIL IMBEL,00444232,SANTA CATARINA,True,no_matched_active_bid
929,INSPETORIA DA RECEITA FEDERAL EM FLORIANOPOLIS,02755699,SANTA CATARINA,True,no_matched_active_bid
983,INSTITUTO BRASILEIRO DE MUSEUS - IBRAM,10898596,SANTA CATARINA,True,no_matched_active_bid
938,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVAVEIS-IBAMA,03659166,SANTA CATARINA,True,no_matched_active_bid
970,INSTITUTO CHICO MENDES DE CONSERVACAO DA BIODIVERSIDADE,08829974,SANTA CATARINA,True,no_matched_active_bid
1059,INSTITUTO DE PESOS E MEDIDAS DO ESTADO DO PARANA,76071869,SANTA CATARINA,True,no_matched_active_bid
662,INSTITUTO DE REFORMA AGRARIA DE SANTA CATARINA,83900472,SANTA CATARINA,True,no_matched_active_bid
1009,INSTITUTO NAC DE ASSISTENCIA MEDICA DA PREVID SOCIAL,29979143,SANTA CATARINA,True,no_matched_active_bid
898,INSTITUTO NACIONAL DE COLONIZACAO E REFORMA AGRARIA,00375972,SANTA CATARINA,True,no_matched_active_bid
920,"INSTITUTO NACIONAL DE METROLOGIA, QUALIDADE E TECNOLOGIA - INMETRO.",00662270,SANTA CATARINA,True,no_matched_active_bid
883,INVEST SANTA CATARINA PARCERIAS E NEGOCIOS ESTRATEGICOS S.A.,07293552,SANTA CATARINA,True,no_matched_active_bid
787,JOINVILLE CARTORIO DA SEGUNDA VARA DA FAZENDA PUBLICA,08001231,SANTA CATARINA,True,no_matched_active_bid
681,JOINVILLE ESCRIVANIA DA 1 VARA CIVEL,01177287,SANTA CATARINA,True,no_matched_active_bid
686,JOINVILLE ESCRIVANIA DA 1 VARA CRIMINAL,01177292,SANTA CATARINA,True,no_matched_active_bid
641,JOINVILLE ESCRIVANIA DA 2 VARA CIVEL,83615963,SANTA CATARINA,True,no_matched_active_bid
682,JOINVILLE ESCRIVANIA DA 2 VARA CIVEL,01177288,SANTA CATARINA,True,no_matched_active_bid
687,JOINVILLE ESCRIVANIA DA 2 VARA CRIMINAL,01177293,SANTA CATARINA,True,no_matched_active_bid
683,JOINVILLE ESCRIVANIA DA 3 VARA CIVEL,01177289,SANTA CATARINA,True,no_matched_active_bid
684,JOINVILLE ESCRIVANIA DA 4 VARA CIVEL,01177290,SANTA CATARINA,True,no_matched_active_bid
685,"JOINVILLE ESCRIVANIA DA VARA DA FAMILIA, ORFAOS E SUCESSOES",01177291,SANTA CATARINA,True,no_matched_active_bid
714,"JOINVILLE ESCRIVANIA DA VARA DA FAZENDA PUBLICA, EXECUTIVOS FISCAIS, ACIDENTES DO TRABALHO E REGISTROS PUBLICOS",03785238,SANTA CATARINA,True,no_matched_active_bid
713,JOINVILLE ESCRIVANIA DA VARA DA INFANCIA E JUVENTUDE,03785209,SANTA CATARINA,True,no_matched_active_bid
715,JOINVILLE ESCRIVANIA DO JUIZADO ESPECIAL CIVEL,03785261,SANTA CATARINA,True,no_matched_active_bid
709,JUIZADO ESPECIAL CIVEL DA COMARCA DE TUBARAO,03577964,SANTA CATARINA,True,no_matched_active_bid
728,JUIZADO ESPECIAL DE CAUSAS CIVEIS,04791115,SANTA CATARINA,True,no_matched_active_bid
672,JUIZADO ESPECIAL DE CAUSAS CIVEIS,00512716,SANTA CATARINA,True,no_matched_active_bid
700,JUIZO DE DIREITO DA 1 VARA CA COMARCA DE MAFRA/SC,01961744,SANTA CATARINA,True,no_matched_active_bid
699,JUIZO DE DIREITO DA 2 VARA DA COMARCA DE MAFRA/SC,01961609,SANTA CATARINA,True,no_matched_active_bid
690,JUIZO DE DIREITO DA 6 VARA CIVIL DA COMARCA DA CAPITAL,01226442,SANTA CATARINA,True,no_matched_active_bid
585,JUIZO DE DIREITO DA COMARCA DE PICARRAS,76695642,SANTA CATARINA,True,no_matched_active_bid
956,JUSTICA FEDERAL DE PRIMEIRO GRAU EM SANTA CATARINA,05427319,SANTA CATARINA,True,no_matched_active_bid
633,LAGES PRIMEIRA ESCRIVANIA,83515908,SANTA CATARINA,True,no_matched_active_bid
647,LAGES SEGUNDA ESCRIVANIA,83679407,SANTA CATARINA,True,no_matched_active_bid
638,LAGES TERCEIRA ESCRIVANIA CIVEL,83606095,SANTA CATARINA,True,no_matched_active_bid
640,MAFRA ESCRIVANIA DO CIVEL E COMERCIO,83613844,SANTA CATARINA,True,no_matched_active_bid
644,MAFRA ESCRIVAO DO CRIME E FEITOS DA FAZENDA,83616128,SANTA CATARINA,True,no_matched_active_bid
909,MINISTERIO DA AGRICULTURA E PECUARIA,00396895,SANTA CATARINA,True,no_matched_active_bid
902,MINISTERIO DA EDUCACAO,00394445,SANTA CATARINA,True,no_matched_active_bid
904,MINISTERIO DA FAZENDA,00394460,SANTA CATARINA,True,no_matched_active_bid
958,MINISTERIO DA PESCA E AQUICULTURA,05482692,SANTA CATARINA,True,no_matched_active_bid
1048,MINISTERIO DA PESCA E AQUICULTURA,49381076,SANTA CATARINA,True,no_matched_active_bid
908,MINISTERIO DA SAUDE,00394544,SANTA CATARINA,True,no_matched_active_bid
901,MINISTERIO DAS COMUNICACOES,00394437,SANTA CATARINA,True,no_matched_active_bid
1007,MINISTERIO DA SEGURANCA PUBLICA,29971283,SANTA CATARINA,True,no_matched_active_bid
1039,MINISTERIO DE MINAS E ENERGIA,37115383,SANTA CATARINA,True,no_matched_active_bid
905,"MINISTERIO DO DESENVOLVIMENTO, INDUSTRIA, COMERCIO E SERVICOS",00394478,SANTA CATARINA,True,no_matched_active_bid
1037,MINISTERIO DOS TRANSPORTES,37115342,SANTA CATARINA,True,no_matched_active_bid
1038,MINISTERIO DO TRABALHO E EMPREGO - MTE,37115367,SANTA CATARINA,True,no_matched_active_bid
999,MINISTERIO DO TRABALHO E EMPREGO - MTE,23612685,SANTA CATARINA,True,no_matched_active_bid
637,MINISTERIO PUBLICO DE CONTAS DO ESTADO DE SANTA CATARINA,83601625,SANTA CATARINA,True,no_matched_active_bid
948,M. V. MEURER ADVOGADOS ASSOCIADOS S/C,04727310,SANTA CATARINA,True,no_matched_active_bid
590,NADIR CARLOS SANGALLI,78503307,SANTA CATARINA,True,no_matched_active_bid
1045,NAV BRASIL SERVICOS DE NAVEGACAO AEREA S.A. - NAV BRASIL,42736102,SANTA CATARINA,True,no_matched_active_bid
799,NUCLEO DE EDUCACAO PROFISSIONAL ELLA DORIGATTI,10421594,SANTA CATARINA,True,no_matched_active_bid
1072,ORDEM DOS ADVOGADOS DO BRASIL SANTA CATARINA,82519190,SANTA CATARINA,True,no_matched_active_bid
1062,ORDEM DOS ADVOGADOS DO BRASIL SEC SC SUBSEC JOINVILLE,79370433,SANTA CATARINA,True,no_matched_active_bid
631,PENITENCIARIA AGRICOLA DE CHAPECO,83403022,SANTA CATARINA,True,no_matched_active_bid
1011,PETROLEO BRASILEIRO S A PETROBRAS,33000167,SANTA CATARINA,True,no_matched_active_bid
665,POLICIA MILITAR DO ESTADO DE SANTA CATARINA,83931550,SANTA CATARINA,True,no_matched_active_bid
716,PREFEITURA MUNICIPAL DE NOVA TRENTO,03955308,SANTA CATARINA,True,no_matched_active_bid
583,PROCURADORIA-GERAL DO ESTADO,76276823,SANTA CATARINA,True,no_matched_active_bid
959,PROCURADORIA-GERAL FEDERAL,05489410,SANTA CATARINA,True,no_matched_active_bid
850,PROGRESSO E HABITACAO DE SAO CARLOS S.A. - PROHAB/SAO CARLOS,55428072,SANTA CATARINA,True,no_matched_active_bid
688,QUINTA VARA CIVIL DA COMARCA DA CAPITAL,01212186,SANTA CATARINA,True,no_matched_active_bid
913,RADIOBRAS EMPRESA BRASILEIRA DE COMUNICACAO S/A,00464073,SANTA CATARINA,True,no_matched_active_bid
1021,REDE FERROVIARIA FEDERAL S A,33613332,SANTA CATARINA,True,no_matched_active_bid
676,RIO DO SUL ESCRIVANIA DA PRIMEIRA VARA,00726938,SANTA CATARINA,True,no_matched_active_bid
677,RIO DO SUL ESCRIVANIA DA SEGUNDA VARA,00726941,SANTA CATARINA,True,no_matched_active_bid
733,RIO DO SUL ESCRIVANIA JUDICIAL DA VARA CRIMINAL E DA INFANCIA E JUVENTUDE,04924975,SANTA CATARINA,True,no_matched_active_bid
604,SANTA CATARINA CONSELHO ESTADUAL DE EDUCACAO,82689282,SANTA CATARINA,True,no_matched_active_bid
670,SANTA CATARINA DEP DE EDIFICACOES E OBRAS HIDRAULICAS,95790192,SANTA CATARINA,True,no_matched_active_bid
602,SANTA CATARINA GOVERNO DO ESTADO,80675390,SANTA CATARINA,True,no_matched_active_bid
881,SANTA CATARINA PARTICIPACAO E INVESTIMENTOS SA INVESC,00897864,SANTA CATARINA,True,no_matched_active_bid
650,SANTA CATARINA SECRETARIA DE DESENVOLVIMENTO SOCIAL,83720599,SANTA CATARINA,True,no_matched_active_bid
615,SANTA CATARINA SECRETARIA DE ESTADO JUSTICA E CIDADANIA,82951302,SANTA CATARINA,True,no_matched_active_bid
612,SANTA CATARINA SECRETARIA DO DESENVOLVIMENTO ECONOMICO,82951278,SANTA CATARINA,True,no_matched_active_bid
609,SANTA CATARINA SECRETARIA DO GOVERNO,82951237,SANTA CATARINA,True,no_matched_active_bid
611,SANTA CATARINA SECRETARIA DO OESTE,82951252,SANTA CATARINA,True,no_matched_active_bid
613,SANTA CATARINA SECRETARIA DOS SERVICOS PUBLICOS,82951286,SANTA CATARINA,True,no_matched_active_bid
587,SANTA CATARINA SECRETARIA DO TRABALHO,78266905,SANTA CATARINA,True,no_matched_active_bid
596,SANTA CATARINA SECRETARIA ESPECIAL EM BRASILIA,80460520,SANTA CATARINA,True,no_matched_active_bid
671,SANTA CATARINA SECRET DE EST DO DES URB E MEIO AMBIENTE,00407313,SANTA CATARINA,True,no_matched_active_bid
646,SANTA CECILIA ESCRIVAO DO CIVEL ORFAOS E ANEXOS,83678698,SANTA CATARINA,True,no_matched_active_bid
866,SANTUR - SANTA CATARINA TURISMO S/A - EM LIQUIDACAO,83469908,SANTA CATARINA,True,no_matched_active_bid
645,SAO BENTO DO SUL CIVEL ORFAOS E ANEXOS,83629550,SANTA CATARINA,True,no_matched_active_bid
653,SAO FRANCISCO DO SUL CARTORIO DO 1 OFICIO CIVEL,83744052,SANTA CATARINA,True,no_matched_active_bid
577,SC FUTURO,53623436,SANTA CATARINA,True,no_matched_active_bid
886,SC PARCERIAS - AMBIENTAL S.A.,11332700,SANTA CATARINA,True,no_matched_active_bid
626,SC - SECR DE ESTADO DO DESENV SOCIAL E DA FAMILIA,83159400,SANTA CATARINA,True,no_matched_active_bid
652,SC SECRETARIA DE ESTADO DA CULTURA E DO ESPORTE,83726018,SANTA CATARINA,True,no_matched_active_bid
598,SC SECRETARIA DO DES URBANO E DO MEIO AMBIENTE,80460793,SANTA CATARINA,True,no_matched_active_bid
837,SC SEGURO,24367228,SANTA CATARINA,True,no_matched_active_bid
648,SEARA CARTORIO DO CRIME E CIVEL,83687111,SANTA CATARINA,True,no_matched_active_bid
813,SECRETARIA DE ESTADO DA PROTECAO E DEFESA CIVIL (SDC),13586957,SANTA CATARINA,True,no_matched_active_bid
597,SECRETARIA DE ESTADO DE GOVERNO,80460777,SANTA CATARINA,True,no_matched_active_bid
739,"SECRETARIA DE ESTADO DE TURISMO, CULTURA E ESPORTE",05521532,SANTA CATARINA,True,no_matched_active_bid
