entity_id,razao_social,cnpj_8,municipio,gap_reason
726,CARTORIO JUDICIAL DA COMARCA DE CAPIVARI DE BAIXO,04721275,SANTA CATARINA,no_contract_for_org_cnpj_prefix
731,CARTORIO JUDICIAL DA COMARCA DE DESCANSO - SC,04888961,SANTA CATARINA,no_contract_for_org_cnpj_prefix
729,CARTORIO JUDICIAL DA COMARCA DE ITAPEMA - SC,04813475,SANTA CATARINA,no_contract_for_org_cnpj_prefix
634,"CARTORIO JUDICIAL DA COMARCA DE PINHALZINHO (VARA UNICA - CIVEL, CRIME, FAZENDA PUBLICA, FAMILIA E ANEXOS)",83524306,SANTA CATARINA,no_contract_for_org_cnpj_prefix
712,CARTORIO JUDICIAL DA COMARCA DE PORTO BELO,03719187,SANTA CATARINA,no_contract_for_org_cnpj_prefix
786,CARTORIO JUDICIAL DA COMARCA DE RIO NEGRINHO,07938548,SANTA CATARINA,no_contract_for_org_cnpj_prefix
730,CARTORIO JUDICIAL DA VARA UNICA DA COMARCA DE CATANDUVAS SC,04818716,SANTA CATARINA,no_contract_for_org_cnpj_prefix
734,CARTORIO JUDICIAL DA VARA UNICA DA COMARCA DE RIO DO OESTE,04928467,SANTA CATARINA,no_contract_for_org_cnpj_prefix
707,"CARTORIO VARA DA FAMILIA, ORFAOS, INFANCIA E JUVENTUDE",03560730,SANTA CATARINA,no_contract_for_org_cnpj_prefix
772,CARTORIO VARA UNICA DA COMARCA DE HERVAL D OESTE,06033756,SANTA CATARINA,no_contract_for_org_cnpj_prefix
884,CELESC DISTRIBUICAO S.A,08336783,SANTA CATARINA,no_contract_for_org_cnpj_prefix
885,CELESC GERACAO S.A,08336804,SANTA CATARINA,no_contract_for_org_cnpj_prefix
864,CENTRAIS DE ABASTECIMENTO DO ESTADO STA CATARINA SA,83284828,SANTA CATARINA,no_contract_for_org_cnpj_prefix
873,CENTRAIS ELETRICAS DE SANTA CATARINA SA,83878892,SANTA CATARINA,no_contract_for_org_cnpj_prefix
861,CENTRO DE INFORMATICA E AUTOMACAO DO ESTADO DE SC S/A,83043745,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1068,CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE SANTA CATARINA,81531428,SANTA CATARINA,no_contract_for_org_cnpj_prefix
856,CIA DE DESENVOLVIMENTO E URBANIZACAO DE ITAJAI,82717349,SANTA CATARINA,no_contract_for_org_cnpj_prefix
857,CIA DE URBANIZACAO E DESENVOLVIMENTO DE CRICIUMA,82840422,SANTA CATARINA,no_contract_for_org_cnpj_prefix
880,CODEJAS - COMPANHIA DE DESENVOLVIMENTO DE JARAGUA DO SUL S.A,00513208,SANTA CATARINA,no_contract_for_org_cnpj_prefix
563,COLEGIADO SUPERIOR DE SEGURANCA PUBLICA E PERICIA OFICIAL,45087300,SANTA CATARINA,no_contract_for_org_cnpj_prefix
593,COLEGIO ESTADUAL WANDERLEY JUNIOR,79886172,SANTA CATARINA,no_contract_for_org_cnpj_prefix
973,COMANDO 14A BRIGADA DE INFANTARIA MOTORIZADA,09571694,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1067,COMISSAO MUNICIPAL DE ESPORTES CME,81286049,SANTA CATARINA,no_contract_for_org_cnpj_prefix
703,COMISSAO ORGANIZADORA DO V ENCONTRO NACIONAL DAS CEJAS E CEJAIS (V ENCCEJAS),02982054,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1012,COMPANHIA AUXILIAR DE EMPRESAS ELETRICAS BRASILEIRAS,33050022,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1016,COMPANHIA BRASILEIRA DE ALIMENTOS,33469602,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1013,COMPANHIA BRASILEIRA DE ARMAZENAMENTO,33121088,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1029,COMPANHIA BRASILEIRA DE DRAGAGEM,33653841,SANTA CATARINA,no_contract_for_org_cnpj_prefix
854,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO CASAN,82508433,SANTA CATARINA,no_contract_for_org_cnpj_prefix
859,COMPANHIA CATARINENSE DE ARMAZENAMENTO COCAR,82951021,SANTA CATARINA,no_contract_for_org_cnpj_prefix
887,COMPANHIA CATARINENSE DE SAUDE - CCS,26634715,SANTA CATARINA,no_contract_for_org_cnpj_prefix
988,COMPANHIA DAS DOCAS DO ESTADO DA BAHIA - CODEBA,14372148,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1077,COMPANHIA DE DESENVOLVIMENTO DE CHAPECO CODEC,83422014,SANTA CATARINA,no_contract_for_org_cnpj_prefix
930,COMPANHIA DE DESENVOLVIMENTO DE ITAPOA S. A.,02939316,SANTA CATARINA,no_contract_for_org_cnpj_prefix
851,COMPANHIA DE DESENVOLVIMENTO DE PORTO UNIAO -CDPU,74064585,SANTA CATARINA,no_contract_for_org_cnpj_prefix
863,COMPANHIA DE DESENVOLVIMENTO DO ESTADO DE SANTA CATARIN,83262535,SANTA CATARINA,no_contract_for_org_cnpj_prefix
867,COMPANHIA DE DESENVOLVIMENTO ECONOMICO E PLANEJAMENTO URBANO DE CRICIUMA-CODEPLA,83596445,SANTA CATARINA,no_contract_for_org_cnpj_prefix
860,COMPANHIA DE DISTRITOS INDUSTRIAIS DE SANTA CATARINA - CODISC -,83042325,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1018,COMPANHIA DE FINANCIAMENTO DA PRODUCAO-CFP,33506437,SANTA CATARINA,no_contract_for_org_cnpj_prefix
878,COMPANHIA DE GAS DE SANTA CATARINA,86864543,SANTA CATARINA,no_contract_for_org_cnpj_prefix
853,COMPANHIA DE HABITACAO DE JARAGUA DO SUL,82134917,SANTA CATARINA,no_contract_for_org_cnpj_prefix
875,COMPANHIA DE HABITACAO DO ESTADO DE SANTA CATARINA - COHAB/SC -  EM LIQUIDACAO,83883710,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1063,COMPANHIA DE HABITACAO POPULAR COHAB LAGES,79655619,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1058,COMPANHIA DE MELHORAMENTOS DE XAXIM COMEX,75553446,SANTA CATARINA,no_contract_for_org_cnpj_prefix
865,COMPANHIA DE URBANIZACAO E DESENVOLVIMENTO DE TUBARAO - EM LIQUIDACAO,83467480,SANTA CATARINA,no_contract_for_org_cnpj_prefix
994,COMPANHIA ENERGETICA DE MINAS GERAIS-CEMIG,17155730,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1079,COMPANHIA HIDROMINERAL CALDAS DA IMPERATRIZ,83470716,SANTA CATARINA,no_contract_for_org_cnpj_prefix
868,COMPANHIA HIDROMINERAL DO OESTE CATARINENSE-HIDROESTE,83675512,SANTA CATARINA,no_contract_for_org_cnpj_prefix
870,COMPANHIA INTEGRADA DE DESENVOLVIMENTO AGRICOLA DE SC,83807586,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1001,COMPANHIA NACIONAL DE ABASTECIMENTO CONAB,26461699,SANTA CATARINA,no_contract_for_org_cnpj_prefix
923,COMPANHIA NACIONAL DE ABASTECIMENTO CONAB,01263421,SANTA CATARINA,no_contract_for_org_cnpj_prefix
882,COMPANHIA URBANIZADORA DE ICARA - URBI,05848142,SANTA CATARINA,no_contract_for_org_cnpj_prefix
806,CONSELHO DA COMUNIDADE DE BRUSQUE-COMUNBRUSQUE,12035270,SANTA CATARINA,no_contract_for_org_cnpj_prefix
990,CONSELHO DE ARQUITETURA E URBANISMO DE SANTA CATARINA,14895272,SANTA CATARINA,no_contract_for_org_cnpj_prefix
664,CONSELHO DE DESENVOLVIMENTO E INTEGRACAO SUL CODESUL,83901439,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1032,CONSELHO FEDERAL DE ECONOMIA,33758053,SANTA CATARINA,no_contract_for_org_cnpj_prefix
932,CONSELHO MUNICIPAL DE DESENVOLVIMENTO RURAL DE RODEIO,03103849,SANTA CATARINA,no_contract_for_org_cnpj_prefix
922,CONSELHO MUNICIPAL DE TRABALHO E EMPREGO,01235403,SANTA CATARINA,no_contract_for_org_cnpj_prefix
965,CONSELHO REG DE FISIOTERAPIA E TERAPIA OCUPACIONAL DA 10 REGIAO,06250863,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1060,CONSELHO REGIONAL DE ADMINISTRACAO DE SANTA CATARINA - CRA/SC,76557032,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1083,CONSELHO REGIONAL DE BIBLIOTECONOMIA DA 14 REGIAO SC,83816645,SANTA CATARINA,no_contract_for_org_cnpj_prefix
944,CONSELHO REGIONAL DE BIOLOGIA 3 REGIAO,04053157,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1047,CONSELHO REGIONAL DE BIOLOGIA 9 REGIAO,46268552,SANTA CATARINA,no_contract_for_org_cnpj_prefix
986,CONSELHO REGIONAL DE BIOMEDICINA - 5A. REGIAO,13738204,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1087,CONSELHO REGIONAL DE CONTABILIDADE DE SANTA CATARINA,83901983,SANTA CATARINA,no_contract_for_org_cnpj_prefix
607,CONSELHO REGIONAL DE DESPORTOS DE SANTA CATARINA,82896622,SANTA CATARINA,no_contract_for_org_cnpj_prefix
940,CONSELHO REGIONAL DE ECONOMIA 7 REGIAO/SC,03705930,SANTA CATARINA,no_contract_for_org_cnpj_prefix
939,CONSELHO REGIONAL DE EDUCACAO FISICA - CREF3/SC,03678523,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1055,CONSELHO REGIONAL DE ENFERMAGEM DE SC,75308106,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1064,CONSELHO REGIONAL DE MEDICINA DO EST DE SANTA CATARINA,79831566,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1070,CONSELHO REGIONAL DE MEDICINA VETERINARIA DO ESTADO DE SANTA CATARINA,82513045,SANTA CATARINA,no_contract_for_org_cnpj_prefix
980,CONSELHO REGIONAL DE NUTRICAO DA DECIMA REGIAO (CRN-10),10456659,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1089,CONSELHO REGIONAL DE NUTRICAO - SEGUNDA REGIAO,87070843,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1088,CONSELHO REGIONAL DE ODONTOLOGIA DE SANTA CATARINA,83930883,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1040,CONSELHO REGIONAL DE PSICOLOGIA CRP 12A REGIAO,37115508,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1065,CONSELHO REGIONAL DE QUIMICA DA 13 REGIAO,79887659,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1061,CONSELHO REGIONAL DE SERVICO SOCIAL,76557099,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1076,CONSELHO REGIONAL DE TECNICOS EM RADIOLOGIA DE SC,83159541,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1073,CONSELHO REGIONAL DOS MUSICOS DE SANTA CATARINA,82532235,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1084,CONSELHO REGIONAL DOS REPRESENTANTES COMERCIAIS NO ESTADO DE SANTA CATARINA,83896068,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1010,CONSELHO REGIONAL DOS TECNICOS INDUSTRIAIS DA 4 REGIAO,32746668,SANTA CATARINA,no_contract_for_org_cnpj_prefix
946,CONSORCIO INTERMUNICIPAL BACIA HIDROGRAFICA DO RIO CANOINHAS,04427341,SANTA CATARINA,no_contract_for_org_cnpj_prefix
963,CONSORCIO INTERMUNICIPAL DAS AGUAS,06034099,SANTA CATARINA,no_contract_for_org_cnpj_prefix
954,CONSORCIO INTERMUNICIPAL DAS NASCENTES,04941492,SANTA CATARINA,no_contract_for_org_cnpj_prefix
998,CONSORCIO INTERMUNICIPAL DE ATENCAO PSICOSSOCIAL - CIAPS,21568943,SANTA CATARINA,no_contract_for_org_cnpj_prefix
967,CONSORCIO INTERMUNICIPAL DE DESENVOLVIMENTO,07475388,SANTA CATARINA,no_contract_for_org_cnpj_prefix
955,CONSORCIO INTERMUNICIPAL DE DESENVOLVIMENTO SUSTENTAVEL DA REGIAO DO ALTO VALE DO ITAJAI,05096723,SANTA CATARINA,no_contract_for_org_cnpj_prefix
950,CONSORCIO INTERMUNICIPAL DE PROCESSAMENTO DE LIXO - CIPLI,04823715,SANTA CATARINA,no_contract_for_org_cnpj_prefix
947,CONSORCIO INTERMUNICIPAL DE PROCESSAMENTO DE LIXO URBANO CIPLU,04703600,SANTA CATARINA,no_contract_for_org_cnpj_prefix
925,CONSORCIO INTERMUNICIPAL DE SAUDE DO ALTO VALE DO RIO DO PEIXE - CIS AMARP,02222769,SANTA CATARINA,no_contract_for_org_cnpj_prefix
987,CONSORCIO INTERMUNICIPAL DO EXTREMO SUL CATARINENSE - CONEXSUL,13770699,SANTA CATARINA,no_contract_for_org_cnpj_prefix
805,CONSORCIO INTERMUNICIPAL PARA O PROJETO TURISTICO SERRAMAR,12006293,SANTA CATARINA,no_contract_for_org_cnpj_prefix
960,CONSORCIO INTERMUNICIPAL RIO DO PEIXE - CIRP,05669183,SANTA CATARINA,no_contract_for_org_cnpj_prefix
964,CONSORCIO INTERMUNICIPAL SALTO PILAO,06223087,SANTA CATARINA,no_contract_for_org_cnpj_prefix
821,CONSORCIO PUBLICO DE SANEAMENTO BASICO DO SUL DE SANTA CATARINA,14189139,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1044,CONSORCIO PUBLICO INTERFEDERATIVO DE SAUDE DA REGIAO DA GRANDE FLORIANOPOLIS,42499226,SANTA CATARINA,no_contract_for_org_cnpj_prefix
841,CONTROLADORIA-GERAL DO ESTADO,33982868,SANTA CATARINA,no_contract_for_org_cnpj_prefix
774,CORPO DE BOMBEIROS MILITAR DO ESTADO DE SANTA CATARINA,06096391,SANTA CATARINA,no_contract_for_org_cnpj_prefix
926,DELEGACIA DA RECEITA FEDERAL EM BLUMENAU,02436761,SANTA CATARINA,no_contract_for_org_cnpj_prefix
927,DELEGACIA DA RECEITA FEDERAL EM LAGES,02436808,SANTA CATARINA,no_contract_for_org_cnpj_prefix
658,DEPARTAMENTO DE ESTRADAS DE RODAGEM,83882480,SANTA CATARINA,no_contract_for_org_cnpj_prefix
718,DEPARTAMENTO DE TRANSPORTES E TERMINAIS - DETER,04340793,SANTA CATARINA,no_contract_for_org_cnpj_prefix
738,DEPARTAMENTO ESTADUAL DE INFRA-ESTRUTURA - DEINFRA,05510080,SANTA CATARINA,no_contract_for_org_cnpj_prefix
843,DEPARTAMENTO ESTADUAL DE TRANSITO,34060183,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1025,DEPARTAMENTO NACIONAL DE ESTRADAS DE RODAGEM,33628777,SANTA CATARINA,no_contract_for_org_cnpj_prefix
899,DEPARTAMENTO NACIONAL DE PRODUCAO MINERAL,00381056,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1000,DME DISTRIBUICAO S.A. - DMED,23664303,SANTA CATARINA,no_contract_for_org_cnpj_prefix
943,DME ENERGETICA S.A. - DMEE,03966583,SANTA CATARINA,no_contract_for_org_cnpj_prefix
876,ELETRIFICACAO RURAL DE SANTA CATARINA S A,83899997,SANTA CATARINA,no_contract_for_org_cnpj_prefix
891,ELETROSUL CENTRAIS ELETRICAS S/A,00073957,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1036,EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS,34028316,SANTA CATARINA,no_contract_for_org_cnpj_prefix
896,EMPRESA BRASILEIRA DE INFRAESTRUTURA AEROPORTUARIA - INFRAERO,00352294,SANTA CATARINA,no_contract_for_org_cnpj_prefix
918,EMPRESA BRASILEIRA DE NOTICIAS,00608364,SANTA CATARINA,no_contract_for_org_cnpj_prefix
895,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA,00348003,SANTA CATARINA,no_contract_for_org_cnpj_prefix
912,EMPRESA BRASILEIRA DE TRANSPORTES URBANOS EM LIQUIDACAO,00446583,SANTA CATARINA,no_contract_for_org_cnpj_prefix
852,EMPRESA CATARINENSE DE TRANSPORTES E TERMINAIS SA,75352302,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1056,EMPRESA DE APIO A AGROPECUARIA DE VIDEIRA SA,75507053,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1082,EMPRESA DE ASSISTENCIA TECNICA E EXTENSAO RURAL DE SC,83813873,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1080,EMPRESA DE DESENVOLVIMENTO DE JOACABA,83682419,SANTA CATARINA,no_contract_for_org_cnpj_prefix
871,EMPRESA DE DESENVOLVIMENTO DE XANXERE S/A,83842922,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1074,EMPRESA DE ELETRECIDADE LUZ E FORCA DE ARARANGUA SA,82563271,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1034,EMPRESA DE ENG E CONSTR DE OBRAS ESPECIAIS S A ECEX,33884008,SANTA CATARINA,no_contract_for_org_cnpj_prefix
862,EMPRESA DE PESQUISA AGROPECUARIA E EXTENSAO RURAL DE SANTA CATARINA,83052191,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1027,EMPRESA DE PORTOS DO BRASIL S/A PORTOBRAS EM LIQUIDACAO,33640988,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1043,EMPRESA DE TECNOLOGIA E INFORMACOES DA PREVIDENCIA S.A. - DATAPREV,42422253,SANTA CATARINA,no_contract_for_org_cnpj_prefix
957,EMPRESA PUBLICA DE TRANSITO E TRANSPORTE DE CRICIUMA SA - EPTC,05455291,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1057,EMPRESA URBANIZADORA DE VIDEIRA SOCIEDADE ANONIMA,75533364,SANTA CATARINA,no_contract_for_org_cnpj_prefix
997,EOLICA COXILHA SECA S.A.,19660975,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1053,ESCOLA AGROTECNICA FEDERAL DE CONCORDIA SC,73933533,SANTA CATARINA,no_contract_for_org_cnpj_prefix
893,ESCOLA AGROTECNICA FEDERAL DE RIO DO SUL,00147606,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1054,ESCOLA AGROTECNICA FEDERAL DE SOMBRIO,73955064,SANTA CATARINA,no_contract_for_org_cnpj_prefix
608,ESTADO DE SANTA CATARINA,82951229,SANTA CATARINA,no_contract_for_org_cnpj_prefix
649,ESTADO DE SANTA CATARINA SECRETARIA DA IND E DO COMERCI,83720144,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1031,FINANCIADORA DE ESTUDOS E PROJETOS - FINEP,33749086,SANTA CATARINA,no_contract_for_org_cnpj_prefix
580,FLORIANOPOLIS FORUM DA UNIVERSIDADE,72480635,SANTA CATARINA,no_contract_for_org_cnpj_prefix
579,FLORIANOPOLIS JUIZADO FORMAL DE PEQUENAS CAUSAS,72172166,SANTA CATARINA,no_contract_for_org_cnpj_prefix
674,FLORIANOPOLIS QUARTA VARA CRIMINAL,00705685,SANTA CATARINA,no_contract_for_org_cnpj_prefix
935,FUNDACAO BELVEDERE DE PESQUISA E ESTUDOS CIENTIFICOS,03300478,SANTA CATARINA,no_contract_for_org_cnpj_prefix
651,FUNDACAO CATARINENSE DE CULTURA,83722462,SANTA CATARINA,no_contract_for_org_cnpj_prefix
663,FUNDACAO CATARINENSE DE EDUCACAO ESPECIAL,83900522,SANTA CATARINA,no_contract_for_org_cnpj_prefix
581,FUNDACAO CATARINENSE DE ESPORTE - FESPORTE,73360505,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1017,FUNDACAO CENTRO BRASILEIRO P/ A INFANCIA E ADOLESCENCIA,33502329,SANTA CATARINA,no_contract_for_org_cnpj_prefix
696,FUNDACAO DE AMPARO A PESQUISA E INOVACAO DO ESTADO DE SANTA CATARINA,01682869,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1066,FUNDACAO DO ENSINO TECNICO DE SANTA CATARINA,80485212,SANTA CATARINA,no_contract_for_org_cnpj_prefix
934,FUNDACAO ESCOLA AGROTECNICA FEDERAL DE CONCORDIA,03195850,SANTA CATARINA,no_contract_for_org_cnpj_prefix
802,FUNDACAO ESCOLA DE GOVERNO - ENA,11216929,SANTA CATARINA,no_contract_for_org_cnpj_prefix
919,FUNDACAO HABITACIONAL DO EXERCITO - FHE,00643742,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1049,"FUNDACAO JORGE DUPRAT FIGUEIREDO, DE SEGURANCA E MEDICINA DO TRABALHO",62428073,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1024,FUNDACAO LEGIAO BRASILEIRA DE ASSISTENCIA,33627092,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1081,FUNDACAO MUSICAL HARMONIA LYRA,83791475,SANTA CATARINA,no_contract_for_org_cnpj_prefix
661,FUNDACAO UNIVERSIDADE DO ESTADO DE SC UDESC,83891283,SANTA CATARINA,no_contract_for_org_cnpj_prefix
803,FUNDO CATARINENSE DE MUDANCAS CLIMATICAS - FMUC,11617274,SANTA CATARINA,no_contract_for_org_cnpj_prefix
832,FUNDO CATARINENSE PARA O DESENVOLVIMENTO DA SAUDE,22925148,SANTA CATARINA,no_contract_for_org_cnpj_prefix
839,FUNDO DE ACESSO A JUSTICA,27760920,SANTA CATARINA,no_contract_for_org_cnpj_prefix
969,FUNDO DE AMPARO AO TRABALHADOR,07526983,SANTA CATARINA,no_contract_for_org_cnpj_prefix
847,FUNDO DE APARELHAMENTO DA DEFENSORIA PUBLICA DO ESTADO DE SANTA CATARINA FADEP-SC,36270063,SANTA CATARINA,no_contract_for_org_cnpj_prefix
816,FUNDO DE APOIO AO DESENVOLVIMENTO EMPRESARIAL DE SANTA CATARINA,13954798,SANTA CATARINA,no_contract_for_org_cnpj_prefix
697,FUNDO DE APONSENTADORIA - PENSAO E ASSISTENCIA,01842190,SANTA CATARINA,no_contract_for_org_cnpj_prefix
819,FUNDO DE DESENVOLVIMENTO SOCIAL,14119751,SANTA CATARINA,no_contract_for_org_cnpj_prefix
818,FUNDO DE ESFORCO FISCAL,13954985,SANTA CATARINA,no_contract_for_org_cnpj_prefix
809,FUNDO DE HABITACAO POPULAR DO ESTADO DE SANTA CATARINA,13273267,SANTA CATARINA,no_contract_for_org_cnpj_prefix
814,FUNDO DE MELHORIA DA POLICIA MILITAR,13925994,SANTA CATARINA,no_contract_for_org_cnpj_prefix
820,FUNDO DE MELHORIA DO CORPO DE BOMBEIROS MILITAR,14186135,SANTA CATARINA,no_contract_for_org_cnpj_prefix
807,FUNDO DE REAPARELHAMENTO DA JUSTICA - FRJ,12300939,SANTA CATARINA,no_contract_for_org_cnpj_prefix
810,FUNDO DE TERRAS DO ESTADO DE SANTA CATARINA,13561336,SANTA CATARINA,no_contract_for_org_cnpj_prefix
781,FUNDO DO PLANO DE SAUDE DOS SERVIDORES PUBLICOS ESTADUAIS DE SANTA CATARINA,07574449,SANTA CATARINA,no_contract_for_org_cnpj_prefix
797,FUNDO ESPECIAL DA DEFENSORIA DATIVA,09231789,SANTA CATARINA,no_contract_for_org_cnpj_prefix
669,FUNDO ESPECIAL DE ESTUDOS JURIDICO E DE REAPARELHAMENTO,85346468,SANTA CATARINA,no_contract_for_org_cnpj_prefix
835,FUNDO ESPECIAL DE MODERNIZACAO E REAPARELHAMENTO DO MINISTERIO PUBLICO,23784921,SANTA CATARINA,no_contract_for_org_cnpj_prefix
605,FUNDO ESPECIAL DE PROTECAO AO MEIO AMBIENTE,82702929,SANTA CATARINA,no_contract_for_org_cnpj_prefix
834,FUNDO ESPECIAL DO CENTRO DE ESTUDO E APERFEICOAMENTO FUNCIONAL DO MINISTERIO PUBLICO DE SANTA CATARINA,23784910,SANTA CATARINA,no_contract_for_org_cnpj_prefix
796,FUNDO ESTADUAL DE APOIO A MANUTENCAO E AO DESENVOLVIMENTO DA EDUCACAO SUPERIOR CATARINENSE,09076036,SANTA CATARINA,no_contract_for_org_cnpj_prefix
838,FUNDO ESTADUAL DE APOIO AOS HOSPITAIS FILANTROPICOS DE SANTA CATARINA,25303063,SANTA CATARINA,no_contract_for_org_cnpj_prefix
828,FUNDO ESTADUAL DE APOIO AOS MUNICIPIOS (FUNDAM),18387954,SANTA CATARINA,no_contract_for_org_cnpj_prefix
680,FUNDO ESTADUAL DE ASSISTENCIA SOCIAL,01056698,SANTA CATARINA,no_contract_for_org_cnpj_prefix
817,FUNDO ESTADUAL DE COMBATE E ERRADICACAO DA POBREZA,13954809,SANTA CATARINA,no_contract_for_org_cnpj_prefix
811,FUNDO ESTADUAL DE DESENVOLVIMENTO RURAL - FDR,13561339,SANTA CATARINA,no_contract_for_org_cnpj_prefix
830,FUNDO ESTADUAL DE EDUCACAO - FEDUC,20859947,SANTA CATARINA,no_contract_for_org_cnpj_prefix
679,FUNDO ESTADUAL DE HABITACAO POPULAR,00915782,SANTA CATARINA,no_contract_for_org_cnpj_prefix
782,FUNDO ESTADUAL DE INCENTIVO A CULTURA,07735623,SANTA CATARINA,no_contract_for_org_cnpj_prefix
784,FUNDO ESTADUAL DE INCENTIVO AO ESPORTE,07735634,SANTA CATARINA,no_contract_for_org_cnpj_prefix
783,FUNDO ESTADUAL DE INCENTIVO AO TURISMO,07735627,SANTA CATARINA,no_contract_for_org_cnpj_prefix
560,FUNDO ESTADUAL DE PROMOCAO SOCIAL E ERRADICACAO DA POBREZA,44880930,SANTA CATARINA,no_contract_for_org_cnpj_prefix
720,FUNDO ESTADUAL DE PROTECAO E DEFESA CIVIL FUNPDEC,04426883,SANTA CATARINA,no_contract_for_org_cnpj_prefix
801,FUNDO ESTADUAL DE RECURSOS HIDRICOS - FEHIDRO,10789950,SANTA CATARINA,no_contract_for_org_cnpj_prefix
800,FUNDO ESTADUAL DE SANIDADE ANIMAL,10736907,SANTA CATARINA,no_contract_for_org_cnpj_prefix
600,FUNDO ESTADUAL DE SAUDE,80673411,SANTA CATARINA,no_contract_for_org_cnpj_prefix
573,FUNDO ESTADUAL DE SEGURANCA ALIMENTAR E NUTRICIONAL,51545652,SANTA CATARINA,no_contract_for_org_cnpj_prefix
844,FUNDO ESTADUAL DE SEGURANCA PUBLICA,35651852,SANTA CATARINA,no_contract_for_org_cnpj_prefix
575,FUNDO ESTADUAL DE TRANSICAO ENERGETICA JUSTA - FETEJ-SC,51851812,SANTA CATARINA,no_contract_for_org_cnpj_prefix
668,FUNDO ESTADUAL DE TRANSPORTE,85280295,SANTA CATARINA,no_contract_for_org_cnpj_prefix
840,FUNDO ESTADUAL DO IDOSO,29571512,SANTA CATARINA,no_contract_for_org_cnpj_prefix
848,FUNDO ESTADUAL DO TRABALHO - FET-SC,36448037,SANTA CATARINA,no_contract_for_org_cnpj_prefix
721,FUNDO ESTADUAL PARA O DESENVOLVIMENTO DO DESPORTO DO ESTADO DE SANTA CATARINA,04582963,SANTA CATARINA,no_contract_for_org_cnpj_prefix
578,FUNDO ESTRATEGICO DA ADMINISTRACAO TRIBUTARIA (FEAT),59142465,SANTA CATARINA,no_contract_for_org_cnpj_prefix
702,FUNDO MUNICIPAL DE SAUDE - FMS,02315586,SANTA CATARINA,no_contract_for_org_cnpj_prefix
719,FUNDO PARA INFANCIA E ADOLESCENCIA,04424785,SANTA CATARINA,no_contract_for_org_cnpj_prefix
667,FUNDO PARA MELHORIA DA SEGURANCA PUBLICA,85280147,SANTA CATARINA,no_contract_for_org_cnpj_prefix
836,FUNDO PARA RECONSTITUICAO DOS BENS LESADOS,23784944,SANTA CATARINA,no_contract_for_org_cnpj_prefix
823,FUNDO PATRIMONIAL,14284450,SANTA CATARINA,no_contract_for_org_cnpj_prefix
815,FUNDO PRO-EMPREGO,13954764,SANTA CATARINA,no_contract_for_org_cnpj_prefix
