source_id,objeto,orgao_cnpj,orgao_nome,uf,municipio,data_encerramento,link_oficial,ranking,ranking_score,ranking_confianca,motivo,fatores_positivos
sc-60095,"Contratação de empresa especializada para o projeto de isolamento acústico, condicionamento acústico, audiovisual e iluminação cênica do novo auditório do edifício sede da Junta Comercial do
Estado de",,Junta Comercial do Estado de Santa Catarina - JUCESC,SC,,,https://compras.sc.gov.br/editais/60095,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60136,"Pagamento de pró-labore ao profissional NATAN NICOLAS SEVERINO por Curso com tema “Teatro e Infância” a ser realizado nos dias 28 a 30/05/2026, em um total de 25 horas de trabalho, nas dependências da",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/60136,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60099,"Prestação de Serviços de Cobrança Automática de Pedágios em Rodovias, por Sistema de Etiqueta Eletrônica (TAG) para os veículos próprios e locados da Fundação Catarinense de Cultura -FCC, pelo MENOR P",,Fundação Catarinense de Cultura - FCC,SC,,,https://compras.sc.gov.br/editais/60099,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60126,"Aquisição emergencial de Órteses, Próteses e Materiais Especiais (OPME), através de Dispensa de Licitação, para suprir demanda de paciente específico de Unidade Hospitalar da Secretaria de Estado da S",,Secretaria de Estado da Saúde - SES,SC,,,https://compras.sc.gov.br/editais/60126,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60086,Aquisição de materiais de manutenção predial e sanitária destinados ao atendimento das necessidades do Instituto do Meio Ambiente de Santa Catarina.,,Instituto do Meio Ambiente - IMA,SC,,,https://compras.sc.gov.br/editais/60086,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60087,"Contratação de empresa para prestação de serviços de instalação, habilitação e gerenciamento de dispositivos eletrônicos de radiofrequência - TAG.",,Secretaria de Estado da Comunicação - SECOM,SC,,,https://compras.sc.gov.br/editais/60087,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60088,"Contratação de empresa especializada para prestação de serviço Móvel Pessoal (SMP) pós-pago, pelo período de 12 (doze) meses, com cessão de aparelhos telefônicos, em regime de comodato.",,Companhia Integrada de Desenv. Agricola de Santa Catarina - CIDASC,SC,,,https://compras.sc.gov.br/editais/60088,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60138,"Registro de preços para futura e eventual aquisição de materiais médico hospitalares de enfermaria e cirurgia, com cedência de materiais/equipamentos em comodato para a Secretaria de Estado da Saúde d",,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/60138,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60117,"Trata-se de aquisição de licença do software SimaPro Craft PhD, único usuário, 3 anos, que será utilizado no Laboratório de Sustentabilidade e Estudos Ambientais (LASEA) do CAV/UDESC. Com carta de exc",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/60117,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60149,"Fornecimento e aplicação de adesivos automotivos contendo elementos de identidade visual institucional, tais como brasão, bandeira e demais grafismos oficiais, observando os padrões adotados pela Polí",,Secretaria de Estado de Justiça e Reintegração Social - SEJURI,SC,,,https://compras.sc.gov.br/editais/60149,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60094,"Contratação de profissional para apresentação artística “JOSE DUQUEYSU  CARAVANA”, em 11/06/2026,   no   Museu   da   Escola   Catarinense.   Público:   apreciadores   de música instrumental e das cul",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/60094,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60116,"Pagamento de inscrição da servidora técnica da Udesc Alto Vale, Lilian Frainer, no “X Congresso Brasileiro de Gestão Tributária na Administração Pública”, que será realizado entre os dias 08 e 09 de o",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/60116,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60056,"Registro de preços para futura e eventual Aquisição de itens de materiais de enfermaria e cirurgia, de higiene pessoal e de conservação e limpeza por meio de  Dispensa de Licitação, para atendimento d",,Secretaria de Estado da Saúde - SES,SC,,,https://compras.sc.gov.br/editais/60056,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60103,"1-Cortina tipo Persiana Rolô Tela Solar Screen 1% na cor preta, com barra niveladora em alumínio preto, tecido com trama 1%.  Acionamento manual por corrente ou cordão sem bandô. Fornecimento e instal",,Secretaria de Estado de Justiça e Reintegração Social - SEJURI,SC,,,https://compras.sc.gov.br/editais/60103,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59945,"Contratação do serviço de: administração e gerenciamento compartilhado das atividades de manutenção preventiva, corretiva e preditiva da frota de veículos automotores e de equipamentos pertencentes à ",,Companhia Integrada de Desenv. Agricola de Santa Catarina - CIDASC,SC,,,https://compras.sc.gov.br/editais/59945,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60111,"Registro de preços para futura e eventual  aquisição,   através   de   Dispensa   de Licitação,   de   medicamentos   e   suplemento   alimentar para  atendimento   da  demanda   da Gerência de Bens J",,Secretaria de Estado da Saúde - SES,SC,,,https://compras.sc.gov.br/editais/60111,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60010,"Aquisição de Tenda piramidal com tamanho de 11x3,8 metros, com pé direito com 3 metros, lonas no tecido PVC td 1000 enceradas. Proteção dos raios UV, antichamas, Antifungos, 100% impermeável, Isolante",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/60010,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60115,"Contratação da Fundação Escola de Governo - ENA- para Prestação de serviço de formação continuada para a execução do Curso Estágio de Entradas Táticas (CQB), incluindo instrutoria de elite e gestão lo",,Secretaria de Estado de Justiça e Reintegração Social - SEJURI,SC,,,https://compras.sc.gov.br/editais/60115,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60150,"Contratação de concessionária autorizada para realização de revisão preventiva, em razão da garantia de fábrica, em viaturas da frota da Polícia Civil de Santa Catarina, PLACA TPJ4F68.",,Polícia Civil - PC,SC,,,https://compras.sc.gov.br/editais/60150,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60172,"Contratação  de  serviço  de  dedetização  e desratização  para  a  unidade  DEAM  Capital, localizada  na  Rua  Delminda  Silveira,  nº  811, Agronômica,    Florianópolis/SC.    O    serviço deverá  ",,Polícia Civil - PC,SC,,,https://compras.sc.gov.br/editais/60172,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60170,Serviços Funerários para a Penitenciária Industrial de São Cristovão do Sul.,,Secretaria de Estado de Justiça e Reintegração Social - SEJURI,SC,,,https://compras.sc.gov.br/editais/60170,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60098,"Contratação de empresa especializada em serviços de gráfica para impressão da Revista “Conheça mais a Biblioteca Pública de Santa Catarina”, que faz parte do Projeto de Visitas-Guiadas com o mesmo nom",,Fundação Catarinense de Cultura - FCC,SC,,,https://compras.sc.gov.br/editais/60098,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60075,"Modelo de esqueleto de cabeça de cavalo adulto, composto por crânio e mandíbula em tamanho natural e com ossos reais.",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/60075,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60121,"Contratação de empresa especializada ou profissional autônomo, para elaboração de laudo de avaliação de imóvel para locação e parecer quanto ao cumprimento das normas técnicas de acessibilidade espaci",,Fundação de Amparo á Pesquisa  e Inovação do Estado de Santa Catarina - FAPESC,SC,,,https://compras.sc.gov.br/editais/60121,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59970,"EQUIPAMENTO DE PROTEÇÃO INDIVIDUAL
Fornecimento de equipamentos e vestuários de proteção individual (EPIs) para atender às necessidades de segurança e uniformização das equipes operacionais da institu",,Secretaria de Estado de Justiça e Reintegração Social - SEJURI,SC,,,https://compras.sc.gov.br/editais/59970,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60178,"Pagamento de inscrição da servidora da ESAG/UDESC, Prof.ª Ana Paula Grillo Rodrigues, no XII Congresso Brasileiro de Psicologia Organizacional e do Trabalho que será realizado entre os dias 14 a 17 de",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/60178,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60061,"Aquisição de gases especiais, nitrogênio líquido e gás GLP para execução das atividades de pesquisa nas Estações Experimentais da Epagri de Videira e Caçador, conforme quantitativos e especificações c",,Empresa de Pesquisa Agropecuária e Extensão Rural de Santa Catarina - EPAGRI,SC,,,https://compras.sc.gov.br/editais/60061,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60063,Registro de preços para futura e eventual aquisição de itens de nutrição para a Secretaria de Estado da Saúde.,,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/60063,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60022,"Contratação de concessionária autorizada para realização de revisão preventiva, em razão da garantia de fábrica, em 1 (uma) viatura da frota da Polícia Civil de Santa Catarina.",,Polícia Civil - PC,SC,,,https://compras.sc.gov.br/editais/60022,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60147,Aquisição de peças para a manutenção de motosserra do Parque Estadual da Serra Furada (PAESF).,,Instituto do Meio Ambiente - IMA,SC,,,https://compras.sc.gov.br/editais/60147,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59583,"Aquisição de aparelhos de  ar  condicionado,  com  instalação  para  as  unidades  de  Tubarão,  Joinville,  Criciúma,  Araranguá  e Urussanga/SC.",,Empresa de Pesquisa Agropecuária e Extensão Rural de Santa Catarina - EPAGRI,SC,,,https://compras.sc.gov.br/editais/59583,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60104,"Contratação de organização para planejamento, organização, divulgação e execução de todas as etapas de Concurso Público destinado ao provimento de 20 (vinte) cargos efetivos e à formação de cadastro d",,Secretaria de Estado da Agricultura e Pecuária - SAPE,SC,,,https://compras.sc.gov.br/editais/60104,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60183,"AQUISIÇÃO DE NITROGÊNIO LÍQUIDO PARA O CENTRO DE CIÊNCIAS AGROVETERINÁRIAS –CAV/UDESC, EM LAGES/SC.",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/60183,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59867,"Contrato de 12 meses para serviços de manutenção Preventiva e Corretiva de 3 elevadores, COM fornecimento de peças e reparos dos seguintes elevadores:          
* Elevador Passageiros,1.500 kg / 20 pe",,Fundação Catarinense de Educação Especial - FCEE,SC,,,https://compras.sc.gov.br/editais/59867,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59857,"Trata-se de palestra a ser realizada por ESMAEL NZUZI DOS SANTOS GABRIEL no CAV/UDESC, em alusão ao Dia da África, com a finalidade de promover a valorização, o reconhecimento e a compreensão critica ",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/59857,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60119,Aquisição  de  produtos para  alimentação  animal  para  unidades  –  Estação  Exp.de  Lages  e  Cedup  –  São  José  do  Cerrito/SC.,,Empresa de Pesquisa Agropecuária e Extensão Rural de Santa Catarina - EPAGRI,SC,,,https://compras.sc.gov.br/editais/60119,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60052,"Pagamento de inscrição do Professor Adriano Fiorese para a participação no evento Congresso da Sociedade Brasileira de Computação (CSBC 2026), que ocorrerá no período de 19 a 23 de julho de2026, na ci",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/60052,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59886,"Registro de Preços para futura e eventual contratação de serviços de instalação, desinstalação, remanejamento, manutenção preventiva e corretiva de condicionadores de ar, bem como elaboração do Plano ",,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/59886,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60072,Aquisição de materiais elétricos para manutenção predial e manter as atividades do IMETRO/SC em funcionamento.,,Instituto de Metrologia de Santa Catarina - IMETRO/SC,SC,,,https://compras.sc.gov.br/editais/60072,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60033,"Contratação  de  empresa  para  fornecimento  de  postos  de  trabalho  para  a  função  de BALANCEIRO,  para  atuar  nos  Gates  I  e  II  do  Porto  de  São  Francisco  do  Sul  e  nas  balanças  do",,SCPAR Porto de São Francisco do Sul S/A,SC,,,https://compras.sc.gov.br/editais/60033,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60016,"Contratação de concessionária autorizada para realização de revisão preventiva, em razão da garantia de fábrica, em 1 (uma) viatura da frota da Polícia Civil de Santa Catarina.",,Polícia Civil - PC,SC,,,https://compras.sc.gov.br/editais/60016,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60051,"CONTRATAÇÃO DE EMPRESA PARA A EXECUÇÃO DO GINÁSIO DE ESPORTES NA TERRA INDÍGENA TOLDO CHIMBANGUE II, LOCALIZADA NA RODOVIA SC 483, TRECHO ENTR. SC-283 (P/ CHAPECÓ) - ENTR. RUA MARANHÃO (PAIAL).",,Secretaria de Estado da Infraestrutura e Mobilidade - SIE,SC,,,https://compras.sc.gov.br/editais/60051,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60067,"Contratação  de  profissional  para  ministrar  2  palestras:  Tecelagem  Manual no  Brasil:  tradição  e cultura  e  Tecelagem  Manual  Aplicada  ao  Design  Têxtil,  e  40h/a  de  cursos: Tecelagem ",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/60067,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60083,"Contratação  da  artista  e  curadora  Kamilla  Nunes  para  desenvolver  a  exposição  “Tudo Parte de Algum Lugar”, a ser aberta no MESC no dia 01 de junho de 2026.",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/60083,NO_GO,0,HIGH,Sem identificação do órgão,
